gpu,num_nodes,num_gpus_per_node,dtype,size(kb),time(us),gpu_freq,energy(J)
A100-SXM-80GB,1,4,half,0,10
A100-SXM-80GB,1,2,half,0,8
A100-SXM-80GB,1,1,half,0,6
A100-SXM-80GB,1,4,half,1,10
A100-SXM-80GB,1,2,half,1,11
A100-SXM-80GB,1,1,half,1,6
A100-SXM-80GB,1,4,half,2,12
A100-SXM-80GB,1,2,half,2,9
A100-SXM-80GB,1,1,half,2,6
A100-SXM-80GB,1,4,half,4,10
A100-SXM-80GB,1,2,half,4,9
A100-SXM-80GB,1,1,half,4,6
A100-SXM-80GB,1,4,half,8,10
A100-SXM-80GB,1,2,half,8,11
A100-SXM-80GB,1,1,half,8,6
A100-SXM-80GB,1,4,half,16,11
A100-SXM-80GB,1,2,half,16,10
A100-SXM-80GB,1,1,half,16,6
A100-SXM-80GB,1,4,half,32,12
A100-SXM-80GB,1,2,half,32,11
A100-SXM-80GB,1,1,half,32,6
A100-SXM-80GB,1,4,half,64,12
A100-SXM-80GB,1,2,half,64,12
A100-SXM-80GB,1,1,half,64,7
A100-SXM-80GB,1,4,half,128,13
A100-SXM-80GB,1,2,half,128,14
A100-SXM-80GB,1,1,half,128,7
A100-SXM-80GB,1,4,half,256,13
A100-SXM-80GB,1,2,half,256,18
A100-SXM-80GB,1,1,half,256,7
A100-SXM-80GB,1,4,half,512,38
A100-SXM-80GB,1,2,half,512,24
A100-SXM-80GB,1,1,half,512,7
A100-SXM-80GB,1,4,half,1024,24
A100-SXM-80GB,1,2,half,1024,32
A100-SXM-80GB,1,1,half,1024,8
A100-SXM-80GB,1,4,half,2048,27
A100-SXM-80GB,1,2,half,2048,46
A100-SXM-80GB,1,1,half,2048,8
A100-SXM-80GB,1,4,half,4096,44
A100-SXM-80GB,1,2,half,4096,75
A100-SXM-80GB,1,1,half,4096,8
A100-SXM-80GB,1,4,half,8192,71
A100-SXM-80GB,1,2,half,8192,111
A100-SXM-80GB,1,1,half,8192,11
A100-SXM-80GB,1,4,half,16384,123
A100-SXM-80GB,1,2,half,16384,185
A100-SXM-80GB,1,1,half,16384,19
A100-SXM-80GB,1,4,half,32768,184
A100-SXM-80GB,1,2,half,32768,335
A100-SXM-80GB,1,1,half,32768,49
A100-SXM-80GB,1,4,half,65536,312
A100-SXM-80GB,1,2,half,65536,646
A100-SXM-80GB,1,1,half,65536,92
A100-SXM-80GB,1,4,half,131072,557
A100-SXM-80GB,1,2,half,131072,1243
A100-SXM-80GB,1,1,half,131072,176
