gpu,num_nodes,num_gpus_per_node,dtype,size(kb),time(us),gpu_freq,energy(J)
A100-SXM-80GB,1,4,half,0,9
A100-SXM-80GB,1,2,half,0,7
A100-SXM-80GB,1,1,half,0,3
A100-SXM-80GB,1,4,half,1,9
A100-SXM-80GB,1,2,half,1,7
A100-SXM-80GB,1,1,half,1,3
A100-SXM-80GB,1,4,half,2,9
A100-SXM-80GB,1,2,half,2,7
A100-SXM-80GB,1,1,half,2,3
A100-SXM-80GB,1,4,half,4,10
A100-SXM-80GB,1,2,half,4,8
A100-SXM-80GB,1,1,half,4,3
A100-SXM-80GB,1,4,half,8,10
A100-SXM-80GB,1,2,half,8,9
A100-SXM-80GB,1,1,half,8,3
A100-SXM-80GB,1,4,half,16,12
A100-SXM-80GB,1,2,half,16,10
A100-SXM-80GB,1,1,half,16,3
A100-SXM-80GB,1,4,half,32,12
A100-SXM-80GB,1,2,half,32,11
A100-SXM-80GB,1,1,half,32,3
A100-SXM-80GB,1,4,half,64,13
A100-SXM-80GB,1,2,half,64,11
A100-SXM-80GB,1,1,half,64,3
A100-SXM-80GB,1,4,half,128,13
A100-SXM-80GB,1,2,half,128,11
A100-SXM-80GB,1,1,half,128,3
A100-SXM-80GB,1,4,half,256,13
A100-SXM-80GB,1,2,half,256,14
A100-SXM-80GB,1,1,half,256,3
A100-SXM-80GB,1,4,half,512,17
A100-SXM-80GB,1,2,half,512,19
A100-SXM-80GB,1,1,half,512,3
A100-SXM-80GB,1,4,half,1024,20
A100-SXM-80GB,1,2,half,1024,37
A100-SXM-80GB,1,1,half,1024,3
A100-SXM-80GB,1,4,half,2048,50
A100-SXM-80GB,1,2,half,2048,48
A100-SXM-80GB,1,1,half,2048,4
A100-SXM-80GB,1,4,half,4096,58
A100-SXM-80GB,1,2,half,4096,70
A100-SXM-80GB,1,1,half,4096,6
A100-SXM-80GB,1,4,half,8192,74
A100-SXM-80GB,1,2,half,8192,112
A100-SXM-80GB,1,1,half,8192,9
A100-SXM-80GB,1,4,half,16384,119
A100-SXM-80GB,1,2,half,16384,205
A100-SXM-80GB,1,1,half,16384,18
A100-SXM-80GB,1,4,half,32768,183
A100-SXM-80GB,1,2,half,32768,379
A100-SXM-80GB,1,1,half,32768,45
A100-SXM-80GB,1,4,half,65536,330
A100-SXM-80GB,1,2,half,65536,725
A100-SXM-80GB,1,1,half,65536,87
A100-SXM-80GB,1,4,half,131072,595
A100-SXM-80GB,1,2,half,131072,1383
A100-SXM-80GB,1,1,half,131072,170
